"MeterID";"Zone";"ConsumerType";"Date";"EnergyConsumed_kWh";"PeakUsage_kWh";"OutageMinutes";"MeterStatus";"TariffRate"
"M01494";"East";"Residential";"2024-03-22";196.96;22.45;202;"Faulty";6.92
"M01495";"West";"Industrial";"2025-09-19";436.18;9.5;295;"Faulty";4.25
"M01496";"East";"Industrial";"2024-05-08";224.16;26.48;72;"Faulty";7.37
"M01497";"South";"Industrial";"2025-06-20";621.95;32.87;214;"Active";3.62
"M01498";"North";"Residential";"2026-09-12";138.59;35.39;273;"Faulty";6.61
"M01499";"South";"Residential";"2023-07-31";233.27;5.92;226;"Active";5.93
"M01500";"South";"Commercial";"2023-03-07";639.93;32.31;145;"Active";6.74
"M01501";"East";"Industrial";"2026-01-20";731.58;43.44;12;"Faulty";7.27
"M01502";"North";"Industrial";"2025-10-23";979.99;30.62;238;"Faulty";7.34
"M01503";"South";"Industrial";"2026-12-01";428.52;46.38;181;"Active";6.37
"M01504";"Central";"Industrial";"2026-04-29";470.55;17.71;209;"Active";5.98
"M01505";"East";"Commercial";"2022-09-26";855.21;39.45;80;"Active";4.89
"M01506";"South";"Industrial";"2026-03-16";748.93;32.0;264;"Faulty";6.63
"M01507";"Central";"Residential";"2024-09-21";699.31;15.61;299;"Faulty";6.82
"M01508";"Central";"Commercial";"2025-07-11";102.76;15.65;138;"Faulty";4.43
"M01509";"East";"Commercial";"2025-02-28";892.98;44.17;32;"Active";3.56
"M01510";"South";"Commercial";"2026-06-15";495.76;33.29;10;"Active";6.3
"M01511";"South";"Commercial";"2025-06-15";638.92;10.38;211;"Active";4.74
"M01512";"Central";"Commercial";"2025-05-17";355.88;25.18;119;"Faulty";6.76
"M01513";"Central";"Residential";"2022-01-04";907.31;32.28;67;"Active";6.97
"M01514";"Central";"Industrial";"2022-07-04";369.29;17.62;83;"Faulty";4.97
"M01515";"East";"Commercial";"2022-05-04";665.92;32.67;268;"Faulty";5.65
"M01516";"Central";"Industrial";"2024-12-06";963.0;9.43;2;"Faulty";7.02
"M01517";"East";"Industrial";"2024-05-22";472.65;46.12;227;"Active";7.72
"M01518";"South";"Commercial";"2025-11-25";470.41;30.98;42;"Faulty";3.93
"M01519";"North";"Residential";"2024-02-08";351.71;27.97;80;"Faulty";5.7
"M01520";"North";"Commercial";"2024-09-24";370.57;27.04;132;"Active";4.21
"M01521";"West";"Industrial";"2026-01-16";887.23;27.69;68;"Active";4.45
"M01522";"East";"Residential";"2024-08-11";310.04;30.63;119;"Faulty";4.2
"M01523";"East";"Commercial";"2026-09-01";490.22;23.91;112;"Active";5.01
"M01524";"South";"Residential";"2022-03-02";989.39;11.62;231;"Faulty";6.0
"M01525";"South";"Industrial";"2024-03-08";755.57;19.56;32;"Active";7.25
"M01526";"East";"Residential";"2026-11-30";430.61;37.02;113;"Faulty";5.04
"M01527";"East";"Residential";"2023-05-25";583.85;44.97;278;"Active";3.39
"M01528";"East";"Industrial";"2022-02-25";234.93;40.84;100;"Active";7.68
"M01529";"South";"Commercial";"2026-02-15";946.56;17.03;96;"Active";6.05
"M01530";"Central";"Commercial";"2026-07-18";177.13;41.63;159;"Faulty";4.23
"M01531";"East";"Commercial";"2024-08-22";840.13;20.55;289;"Active";7.9
"M01532";"North";"Commercial";"2025-10-16";723.64;10.33;83;"Active";7.84
"M01533";"West";"Commercial";"2025-12-11";263.22;37.91;264;"Faulty";7.8
"M01534";"West";"Industrial";"2025-10-24";481.85;32.56;180;"Faulty";7.33
"M01535";"North";"Industrial";"2026-11-09";315.83;34.62;93;"Active";7.35
"M01536";"Central";"Residential";"2022-04-01";169.01;32.43;147;"Active";3.89
"M01537";"West";"Commercial";"2022-04-17";357.19;44.93;264;"Faulty";5.57
"M01538";"West";"Residential";"2023-10-12";547.01;34.94;90;"Active";6.65
"M01539";"West";"Residential";"2022-01-27";744.06;14.71;33;"Active";5.47
"M01540";"West";"Commercial";"2026-08-29";707.85;14.66;267;"Active";4.33
"M01541";"South";"Residential";"2025-07-27";258.96;7.96;154;"Faulty";5.95
"M01542";"North";"Residential";"2025-06-30";296.04;19.15;218;"Faulty";6.67
"M01543";"North";"Commercial";"2024-01-12";468.7;38.21;276;"Faulty";7.5
"M01544";"Central";"Residential";"2022-07-08";107.9;7.58;202;"Faulty";6.54
"M01545";"Central";"Commercial";"2024-03-25";238.65;46.8;66;"Active";5.64
"M01546";"Central";"Residential";"2023-11-04";424.18;16.37;84;"Active";4.74
"M01547";"North";"Residential";"2025-01-29";884.97;30.47;30;"Faulty";7.61
"M01548";"Central";"Residential";"2023-07-22";203.59;48.75;95;"Active";4.33
"M01549";"South";"Commercial";"2023-11-08";982.85;8.6;57;"Active";3.15
"M01550";"South";"Residential";"2025-01-31";156.19;13.85;220;"Active";4.27
"M01551";"East";"Residential";"2024-04-09";963.92;43.51;68;"Faulty";5.67
"M01552";"East";"Industrial";"2022-12-26";198.85;30.62;206;"Faulty";5.32
"M01553";"North";"Commercial";"2023-04-02";983.54;35.04;280;"Faulty";4.67
"M01554";"Central";"Commercial";"2023-09-07";707.64;18.99;41;"Active";4.85
"M01555";"East";"Industrial";"2024-02-11";999.81;38.32;139;"Faulty";7.49
"M01556";"South";"Commercial";"2023-10-09";534.05;43.05;57;"Faulty";3.25
"M01557";"West";"Commercial";"2023-08-15";401.69;23.04;112;"Active";4.41
"M01558";"North";"Residential";"2023-08-12";815.1;20.82;25;"Active";6.68
"M01559";"South";"Industrial";"2024-01-25";516.58;25.07;29;"Active";4.34
"M01560";"South";"Industrial";"2023-01-04";280.15;33.32;295;"Faulty";7.1
"M01561";"South";"Residential";"2022-12-07";873.35;12.23;143;"Active";4.2
"M01562";"South";"Commercial";"2025-05-26";686.01;43.58;61;"Faulty";6.58
"M01563";"West";"Industrial";"2022-11-25";909.52;13.67;242;"Faulty";4.91
"M01564";"South";"Commercial";"2025-05-14";938.2;33.44;16;"Active";7.22
"M01565";"Central";"Commercial";"2023-07-08";322.16;28.58;209;"Active";6.55
"M01566";"East";"Industrial";"2024-04-22";740.5;18.36;280;"Faulty";3.84
"M01567";"South";"Industrial";"2024-07-17";415.46;43.94;75;"Faulty";5.95
"M01568";"South";"Industrial";"2022-05-16";806.87;47.69;238;"Active";6.62
"M01569";"South";"Residential";"2025-11-30";425.72;23.62;259;"Faulty";3.64
"M01570";"Central";"Industrial";"2022-05-18";302.03;30.84;259;"Active";5.9
"M01571";"East";"Residential";"2026-10-29";978.12;31.21;115;"Faulty";5.7
"M01572";"North";"Residential";"2023-12-20";690.54;20.68;203;"Faulty";7.45
"M01573";"South";"Commercial";"2024-10-24";511.76;43.11;265;"Active";6.79
"M01574";"Central";"Residential";"2025-10-07";701.03;6.2;212;"Faulty";4.16
"M01575";"South";"Commercial";"2025-10-01";542.63;14.51;156;"Faulty";7.71
"M01576";"East";"Residential";"2024-05-09";518.62;18.86;28;"Active";6.61
"M01577";"North";"Residential";"2024-09-04";251.54;43.38;113;"Faulty";3.14
"M01578";"North";"Commercial";"2022-04-24";489.08;49.99;287;"Active";6.55
"M01579";"East";"Residential";"2023-01-11";755.82;6.26;49;"Faulty";4.96
"M01580";"West";"Industrial";"2024-03-13";426.58;27.37;161;"Faulty";3.08
"M01581";"Central";"Commercial";"2025-11-17";600.13;29.58;212;"Active";7.73
"M01582";"East";"Industrial";"2022-09-29";873.63;40.82;267;"Faulty";5.67
"M01583";"East";"Industrial";"2023-04-09";743.9;32.2;167;"Faulty";5.03
"M01584";"Central";"Industrial";"2023-01-29";203.98;29.32;232;"Active";6.08
"M01585";"East";"Residential";"2025-06-12";594.8;28.93;38;"Active";7.93
"M01586";"North";"Commercial";"2022-03-08";596.67;17.78;173;"Faulty";5.36
"M01587";"West";"Industrial";"2023-08-12";124.79;25.68;199;"Faulty";3.83
"M01588";"Central";"Commercial";"2023-09-17";124.42;22.47;106;"Active";6.44
"M01589";"East";"Industrial";"2023-09-16";562.38;22.54;179;"Faulty";6.49
"M01590";"Central";"Commercial";"2023-07-20";594.89;18.5;19;"Faulty";6.79
"M01591";"Central";"Industrial";"2024-01-07";601.29;19.54;19;"Active";4.61
"M01592";"East";"Residential";"2025-07-16";989.47;36.14;137;"Faulty";3.55
"M01593";"North";"Industrial";"2023-12-23";181.82;26.32;75;"Active";4.45
"M01594";"North";"Residential";"2022-03-22";729.2;20.25;193;"Faulty";4.69
"M01595";"North";"Commercial";"2023-07-16";565.67;47.91;171;"Faulty";5.24
"M01596";"West";"Commercial";"2022-10-24";483.35;43.64;154;"Active";5.04
"M01597";"South";"Residential";"2022-04-27";246.52;19.1;161;"Faulty";7.91
"M01598";"North";"Commercial";"2023-02-17";487.91;35.0;257;"Faulty";7.77
"M01599";"West";"Residential";"2024-01-23";768.27;22.7;67;"Faulty";6.78
"M01600";"East";"Residential";"2022-03-14";146.03;30.17;26;"Faulty";4.87
"M01601";"East";"Commercial";"2024-10-14";594.35;14.66;221;"Active";5.94
"M01602";"South";"Residential";"2022-10-16";657.72;16.88;37;"Active";5.35
"M01603";"East";"Industrial";"2023-04-14";847.28;39.13;285;"Faulty";6.38
"M01604";"East";"Commercial";"2022-07-26";859.8;28.3;276;"Faulty";5.17
"M01605";"Central";"Industrial";"2026-01-17";194.79;23.7;56;"Active";4.15
"M01606";"West";"Commercial";"2023-09-12";465.36;36.47;15;"Faulty";4.87
"M01607";"West";"Industrial";"2025-05-21";779.07;27.37;67;"Faulty";3.29
"M01608";"North";"Industrial";"2024-06-18";384.26;34.77;196;"Faulty";4.27
"M01609";"Central";"Commercial";"2023-04-10";119.33;7.51;285;"Active";7.01
"M01610";"West";"Industrial";"2022-09-12";238.88;34.72;109;"Active";6.61
"M01611";"North";"Residential";"2024-11-23";337.1;49.87;251;"Active";6.03
"M01612";"Central";"Commercial";"2026-04-16";336.25;21.84;187;"Active";3.86
"M01613";"Central";"Residential";"2024-07-28";837.26;20.06;261;"Active";6.93
"M01614";"Central";"Industrial";"2022-02-04";428.44;27.81;275;"Faulty";7.88
"M01615";"Central";"Industrial";"2025-03-30";254.33;12.03;69;"Faulty";5.13
"M01616";"West";"Industrial";"2025-06-11";813.74;47.36;278;"Active";5.13
"M01617";"East";"Commercial";"2025-10-22";900.89;36.97;33;"Active";6.85
"M01618";"East";"Industrial";"2024-07-10";110.82;35.06;175;"Active";6.18
"M01619";"West";"Commercial";"2025-09-08";132.85;5.43;191;"Faulty";7.14
"M01620";"South";"Commercial";"2025-10-03";140.32;23.2;183;"Faulty";6.05
"M01621";"West";"Industrial";"2024-09-13";758.38;10.2;40;"Faulty";3.83
"M01622";"South";"Commercial";"2026-07-08";620.94;26.68;71;"Active";3.73
"M01623";"East";"Residential";"2022-01-03";103.65;46.48;99;"Active";6.64
"M01624";"Central";"Residential";"2024-12-17";735.9;16.1;269;"Faulty";4.74
"M01625";"North";"Residential";"2025-05-13";698.03;39.43;119;"Faulty";6.58
"M01626";"East";"Industrial";"2023-05-09";603.31;24.76;79;"Active";4.28
"M01627";"South";"Residential";"2026-12-29";781.41;19.45;251;"Faulty";3.27
"M01628";"West";"Residential";"2022-02-19";811.37;42.31;46;"Faulty";4.35
"M01629";"Central";"Residential";"2024-03-13";581.81;38.91;0;"Faulty";3.06
"M01630";"East";"Residential";"2022-02-04";794.09;19.31;115;"Faulty";7.16
"M01631";"South";"Commercial";"2026-12-30";970.58;14.16;187;"Active";7.72
"M01632";"East";"Industrial";"2026-08-12";641.16;26.78;229;"Active";7.97
"M01633";"West";"Industrial";"2026-09-15";107.1;28.79;95;"Faulty";7.19
"M01634";"East";"Residential";"2026-07-09";232.14;14.73;177;"Active";7.69
"M01635";"North";"Commercial";"2024-08-08";897.6;41.95;51;"Active";5.59
"M01636";"West";"Industrial";"2024-08-01";638.2;37.13;261;"Faulty";7.08
"M01637";"South";"Commercial";"2024-10-17";335.28;9.65;29;"Active";4.26
"M01638";"West";"Residential";"2024-09-14";572.2;11.66;228;"Active";4.95
"M01639";"East";"Commercial";"2022-10-11";628.61;26.08;173;"Faulty";4.67
"M01640";"Central";"Residential";"2025-02-22";780.84;34.46;284;"Faulty";6.73
"M01641";"East";"Industrial";"2024-12-28";313.15;16.36;149;"Active";5.55
"M01642";"South";"Commercial";"2024-01-18";696.57;46.63;157;"Faulty";4.93
"M01643";"West";"Residential";"2026-07-01";861.89;26.47;4;"Faulty";3.29
"M01644";"East";"Industrial";"2024-10-19";801.75;8.56;35;"Active";3.94
"M01645";"South";"Industrial";"2023-10-20";769.89;20.04;248;"Active";4.96
"M01646";"Central";"Industrial";"2023-01-27";102.53;39.35;79;"Faulty";7.34
"M01647";"South";"Industrial";"2026-11-29";535.51;12.95;71;"Active";6.1
"M01648";"North";"Commercial";"2025-03-03";952.35;33.68;236;"Active";6.41
"M01649";"South";"Industrial";"2026-01-08";142.34;38.44;171;"Active";3.72
"M01650";"North";"Industrial";"2025-01-27";808.71;18.78;125;"Active";4.18
"M01651";"South";"Industrial";"2026-12-17";914.41;30.11;246;"Active";6.8
"M01652";"East";"Residential";"2026-04-03";177.47;42.91;158;"Faulty";7.63
"M01653";"West";"Residential";"2022-05-08";686.8;34.99;240;"Faulty";7.94
"M01654";"North";"Residential";"2022-10-12";187.67;10.75;40;"Active";7.87
"M01655";"East";"Residential";"2022-06-04";456.76;26.06;48;"Active";7.27
"M01656";"North";"Commercial";"2022-11-04";343.79;26.5;205;"Active";4.84
"M01657";"North";"Residential";"2022-06-15";336.96;42.48;272;"Active";5.11
"M01658";"South";"Residential";"2022-07-14";703.82;27.44;242;"Faulty";4.65
"M01659";"South";"Commercial";"2026-04-26";189.49;21.74;108;"Faulty";6.48
"M01660";"West";"Industrial";"2023-07-06";971.52;14.31;93;"Active";5.39
"M01661";"South";"Industrial";"2022-10-21";255.07;6.73;297;"Active";7.08
"M01662";"Central";"Commercial";"2026-04-23";586.46;23.52;197;"Faulty";6.46
"M01663";"North";"Commercial";"2026-03-24";803.65;20.52;195;"Faulty";7.33
"M01664";"West";"Industrial";"2025-06-26";322.62;41.87;66;"Faulty";7.57
"M01665";"South";"Commercial";"2023-06-17";469.38;36.77;144;"Active";3.2
"M01666";"East";"Industrial";"2026-12-09";341.63;17.37;263;"Active";4.9
"M01667";"North";"Industrial";"2024-04-14";190.7;42.59;117;"Faulty";6.54
"M01668";"West";"Residential";"2022-08-16";520.35;8.45;11;"Faulty";3.75
"M01669";"North";"Commercial";"2026-11-23";307.0;46.99;194;"Active";4.83
"M01670";"East";"Commercial";"2023-10-08";560.56;17.63;189;"Faulty";6.1
"M01671";"East";"Industrial";"2025-07-26";483.79;13.8;128;"Active";7.37
"M01672";"North";"Residential";"2025-03-13";911.05;20.28;90;"Active";6.63
"M01673";"West";"Industrial";"2025-11-03";515.28;20.81;32;"Active";7.29
"M01674";"North";"Commercial";"2022-09-09";177.12;39.72;242;"Active";3.17
"M01675";"South";"Commercial";"2026-11-11";613.87;20.05;209;"Active";7.83
"M01676";"East";"Industrial";"2026-07-04";597.72;28.44;164;"Faulty";6.87
"M01677";"South";"Industrial";"2026-08-20";947.26;27.85;88;"Faulty";6.64
"M01678";"East";"Residential";"2026-10-03";468.8;12.76;175;"Faulty";7.46
"M01679";"West";"Industrial";"2023-03-06";536.77;38.05;59;"Active";7.71
"M01680";"East";"Commercial";"2026-09-18";862.74;39.81;49;"Faulty";7.28
"M01681";"West";"Residential";"2026-05-27";166.27;33.73;208;"Faulty";6.47
"M01682";"West";"Residential";"2024-03-27";936.99;38.24;254;"Active";5.5
"M01683";"East";"Residential";"2025-06-07";387.82;12.6;29;"Faulty";6.23
"M01684";"North";"Industrial";"2025-04-16";829.49;27.26;99;"Active";3.1
"M01685";"North";"Residential";"2025-01-27";281.49;8.16;266;"Faulty";6.48
"M01686";"South";"Commercial";"2025-08-29";428.64;47.63;234;"Active";5.93
"M01687";"East";"Industrial";"2022-07-22";634.76;29.08;272;"Faulty";3.8
"M01688";"West";"Commercial";"2022-05-13";926.6;19.66;115;"Active";5.88
"M01689";"South";"Commercial";"2024-06-04";927.91;45.59;118;"Active";6.68
"M01690";"North";"Industrial";"2024-02-12";257.22;39.97;209;"Active";4.52
"M01691";"East";"Residential";"2026-01-02";593.67;45.2;183;"Faulty";7.93
"M01692";"West";"Industrial";"2026-09-15";155.57;14.69;217;"Faulty";6.25
"M01693";"Central";"Residential";"2026-06-09";532.02;11.57;71;"Active";3.05
"M01694";"North";"Residential";"2026-02-27";452.17;15.6;222;"Faulty";3.44
"M01695";"East";"Residential";"2024-12-07";820.29;22.09;179;"Faulty";7.67
"M01696";"East";"Commercial";"2023-01-27";819.51;13.46;38;"Faulty";5.62
"M01697";"Central";"Commercial";"2025-01-01";171.97;23.6;153;"Active";4.18
"M01698";"East";"Commercial";"2023-10-05";242.81;20.13;80;"Faulty";5.6
"M01699";"Central";"Industrial";"2023-12-24";383.14;8.36;127;"Faulty";7.86
"M01700";"South";"Commercial";"2026-05-30";614.3;36.36;5;"Faulty";6.01
"M01701";"North";"Commercial";"2025-09-19";333.72;9.61;111;"Faulty";4.54
"M01702";"South";"Residential";"2025-03-23";144.97;10.67;158;"Active";6.92
"M01703";"Central";"Commercial";"2022-12-26";383.06;41.5;279;"Active";4.67
"M01704";"Central";"Residential";"2026-11-07";452.14;10.1;118;"Faulty";4.63
"M01705";"West";"Residential";"2022-08-13";161.96;34.07;186;"Faulty";5.71
"M01706";"West";"Residential";"2022-09-11";921.83;43.56;142;"Active";6.19
"M01707";"North";"Residential";"2022-12-20";395.97;34.64;204;"Faulty";3.2
"M01708";"North";"Industrial";"2024-07-30";725.25;25.13;275;"Faulty";6.03
"M01709";"North";"Residential";"2024-05-25";408.15;6.96;167;"Faulty";4.63
"M01710";"South";"Industrial";"2026-02-13";240.57;38.26;230;"Active";4.29
"M01711";"Central";"Industrial";"2025-08-10";252.09;25.0;12;"Active";7.87
"M01712";"North";"Commercial";"2026-11-06";787.62;9.48;290;"Faulty";4.59
"M01713";"Central";"Industrial";"2026-07-24";365.47;5.68;157;"Faulty";4.51
"M01714";"Central";"Industrial";"2026-03-17";122.19;26.46;25;"Faulty";5.2
"M01715";"Central";"Industrial";"2026-10-12";517.37;10.65;272;"Faulty";6.48
"M01716";"East";"Commercial";"2024-07-03";620.29;7.32;10;"Active";6.65
"M01717";"North";"Residential";"2026-02-07";104.11;17.88;90;"Faulty";6.1
"M01718";"North";"Industrial";"2025-02-08";468.05;18.11;267;"Active";4.48
"M01719";"North";"Commercial";"2022-11-19";677.23;21.96;261;"Active";4.0
"M01720";"West";"Residential";"2024-03-17";342.15;8.28;193;"Faulty";4.66
"M01721";"North";"Industrial";"2024-01-13";142.02;23.22;233;"Active";5.54
"M01722";"North";"Residential";"2025-04-20";151.99;9.27;72;"Faulty";6.14
"M01723";"West";"Residential";"2022-05-23";893.12;26.11;57;"Active";3.56
"M01724";"South";"Industrial";"2024-02-04";911.1;43.76;146;"Faulty";4.66
"M01725";"South";"Commercial";"2026-09-18";355.86;32.04;185;"Active";4.59
"M01726";"South";"Commercial";"2025-10-12";280.96;26.88;245;"Faulty";6.95
"M01727";"Central";"Industrial";"2022-07-30";383.96;23.03;280;"Faulty";7.57
"M01728";"South";"Industrial";"2022-12-24";700.17;23.17;259;"Faulty";5.24
"M01729";"Central";"Industrial";"2023-09-02";646.83;35.9;196;"Faulty";5.21
"M01730";"West";"Commercial";"2026-03-28";455.92;13.07;95;"Faulty";7.33
"M01731";"East";"Industrial";"2025-12-29";969.43;20.75;136;"Faulty";4.61
"M01732";"East";"Residential";"2023-03-24";783.93;48.28;60;"Active";6.99
"M01733";"North";"Commercial";"2023-07-10";100.05;14.81;153;"Active";3.51
"M01734";"East";"Commercial";"2023-04-20";741.13;6.18;83;"Active";6.89
"M01735";"South";"Commercial";"2023-07-21";961.08;38.23;140;"Faulty";7.11
"M01736";"East";"Residential";"2025-09-13";967.71;29.43;12;"Active";5.17
"M01737";"North";"Commercial";"2024-12-15";826.27;9.83;30;"Active";6.55
"M01738";"East";"Commercial";"2022-04-10";370.4;17.7;57;"Faulty";7.57
"M01739";"Central";"Commercial";"2025-02-02";904.93;29.11;193;"Faulty";5.03
"M01740";"North";"Residential";"2023-04-15";303.61;19.39;203;"Faulty";3.82
"M01741";"South";"Commercial";"2022-08-15";686.38;29.17;268;"Faulty";5.3
"M01742";"South";"Residential";"2025-01-02";811.4;12.16;249;"Faulty";4.15
"M01743";"Central";"Industrial";"2024-01-29";746.19;11.4;186;"Active";5.99
"M01744";"South";"Commercial";"2023-10-16";539.86;45.23;130;"Active";7.12
"M01745";"East";"Industrial";"2024-06-05";193.4;44.02;54;"Active";7.66
"M01746";"South";"Industrial";"2023-12-05";200.31;48.48;157;"Faulty";7.94
"M01747";"North";"Commercial";"2024-06-30";348.81;6.0;83;"Active";4.13
"M01748";"South";"Residential";"2025-08-10";525.81;6.35;212;"Active";3.31
"M01749";"East";"Residential";"2025-02-11";633.31;11.76;251;"Active";4.68
"M01750";"East";"Industrial";"2026-08-07";704.18;37.51;33;"Active";5.95
"M01751";"West";"Commercial";"2025-06-26";583.35;9.28;66;"Active";5.92
"M01752";"North";"Industrial";"2022-11-14";334.19;22.94;156;"Active";6.02
"M01753";"North";"Residential";"2023-10-26";175.24;32.66;168;"Active";3.15
"M01754";"Central";"Industrial";"2023-01-07";287.63;49.92;26;"Active";6.28
"M01755";"South";"Commercial";"2022-10-23";991.91;42.84;189;"Faulty";5.75
"M01756";"North";"Commercial";"2024-05-29";151.52;36.81;113;"Active";6.72
"M01757";"North";"Commercial";"2022-10-04";404.69;39.49;266;"Faulty";3.63
"M01758";"South";"Residential";"2023-07-10";460.34;42.56;104;"Faulty";4.66
"M01759";"West";"Commercial";"2025-11-17";836.2;49.93;284;"Active";3.25
"M01760";"East";"Commercial";"2025-04-11";657.69;20.86;274;"Active";4.33
"M01761";"North";"Commercial";"2024-01-03";599.18;8.6;152;"Faulty";7.88
"M01762";"East";"Residential";"2026-03-23";685.76;24.96;65;"Faulty";5.01
"M01763";"North";"Industrial";"2026-02-16";535.77;26.42;50;"Faulty";7.04
"M01764";"North";"Residential";"2022-11-03";986.63;16.81;3;"Active";3.41
"M01765";"Central";"Commercial";"2022-12-07";698.82;15.32;8;"Active";3.28
